# Constructed from biom file
#OTU ID	MM31	MM42	MM40	MM7	MM6	MM37	MM4	MM3	MM38	MM25	MM9	MM28	MM2	MM14	MM1	MM33	MM32	MM8	MM45	MM16	MM13	MM26	MM34	MM5	MM18	MM10	MM23	MM17	MM39	MM11	MM41	MM19	MM27	MM22	MM24	MM29	MM15	MM21	MM12	MM36	MM20	MM30	MM35	MM43	MM44	ConsensusLineage
FJ004737.1.1321	17.0	68.0	20.0	31.0	60.0	3.0	24.0	47.0	25.0	48.0	43.0	39.0	46.0	41.0	50.0	106.0	62.0	52.0	3.0	118.0	26.0	18.0	11.0	26.0	18.0	31.0	113.0	21.0	11.0	11.0	28.0	34.0	27.0	56.0	55.0	14.0	21.0	27.0	3.0	10.0	11.0	9.0	13.0	6.0	6.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Solibacterales; D_4__Solibacteraceae (Subgroup 3); D_5__Candidatus Solibacter; D_6__uncultured bacterium
EU135195.1.1382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__OM190; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
KX752986.1.1496	2.0	43.0	13.0	15.0	27.0	0.0	24.0	64.0	24.0	39.0	17.0	20.0	24.0	47.0	37.0	35.0	29.0	19.0	0.0	28.0	21.0	30.0	6.0	49.0	9.0	30.0	31.0	14.0	0.0	4.0	44.0	17.0	19.0	31.0	42.0	9.0	20.0	20.0	1.0	2.0	7.0	12.0	2.0	4.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Gaiellales; D_4__uncultured; D_5__uncultured bacterium; D_6__uncultured bacterium
AF293012.1.1505	4.0	7.0	3.0	2.0	3.0	2.0	2.0	13.0	4.0	5.0	0.0	11.0	16.0	0.0	1.0	74.0	85.0	17.0	0.0	5.0	7.0	6.0	18.0	6.0	6.0	2.0	36.0	0.0	0.0	2.0	1.0	3.0	2.0	6.0	23.0	0.0	5.0	7.0	1.0	2.0	6.0	0.0	0.0	0.0	1.0	D_0__Bacteria; D_1__Nitrospirae; D_2__Nitrospira; D_3__Nitrospirales; D_4__Nitrospiraceae; D_5__Nitrospira; D_6__uncultured Green Bay ferromanganous micronodule bacterium MNF8
EF586050.1.1449	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Family XI; D_5__Tepidimicrobium; D_6__uncultured bacterium
DQ017935.1.1500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__S-BQ2-57 soil group; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
EF019221.1.1366	4.0	21.0	2.0	5.0	1.0	7.0	11.0	5.0	7.0	6.0	3.0	5.0	3.0	2.0	3.0	11.0	8.0	7.0	0.0	7.0	4.0	4.0	0.0	4.0	7.0	8.0	18.0	2.0	5.0	0.0	1.0	4.0	0.0	15.0	5.0	0.0	6.0	12.0	3.0	9.0	1.0	6.0	2.0	2.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__Blastocatellales; D_4__Blastocatellaceae; D_5__JGI 0001001-H03; D_6__uncultured bacterium
EF516698.1.1435	6.0	2.0	0.0	0.0	10.0	0.0	10.0	20.0	1.0	15.0	2.0	30.0	14.0	1.0	9.0	79.0	43.0	37.0	0.0	25.0	21.0	10.0	10.0	6.0	14.0	2.0	76.0	11.0	3.0	10.0	4.0	19.0	5.0	20.0	32.0	4.0	27.0	20.0	9.0	1.0	4.0	11.0	162.0	18.0	1.0	D_0__Bacteria; D_1__Gemmatimonadetes; D_2__Gemmatimonadetes; D_3__Gemmatimonadales; D_4__Gemmatimonadaceae; D_5__uncultured; D_6__uncultured bacterium
EF516531.1.1454	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__SC-I-84; D_5__uncultured bacterium; D_6__uncultured bacterium
EF492928.1.1456	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Beijerinckiaceae; D_5__Methylovirgula; D_6__uncultured bacterium
FJ152809.1.1515	5.0	5.0	2.0	8.0	4.0	7.0	4.0	2.0	2.0	5.0	9.0	10.0	15.0	1.0	4.0	18.0	11.0	11.0	0.0	7.0	3.0	6.0	5.0	4.0	9.0	3.0	18.0	0.0	1.0	5.0	2.0	2.0	2.0	1.0	7.0	0.0	2.0	4.0	1.0	6.0	0.0	0.0	6.0	6.0	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfarculales; D_4__Desulfarculaceae; D_5__uncultured; Ambiguous_taxa
JF830204.1.1501	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae; D_5__Dinghuibacter; Ambiguous_taxa
JQ977421.1.1466	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Bacillales; D_4__Paenibacillaceae; D_5__Paenibacillus; Ambiguous_taxa
HQ609626.1.1494	9.0	2.0	6.0	187.0	161.0	4.0	83.0	78.0	9.0	51.0	16.0	23.0	37.0	498.0	48.0	2.0	1.0	29.0	5.0	126.0	23.0	18.0	0.0	87.0	7.0	16.0	63.0	14.0	9.0	26.0	0.0	20.0	38.0	37.0	20.0	42.0	6.0	2.0	3.0	3.0	14.0	13.0	7.0	4.0	6.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; Ambiguous_taxa; Ambiguous_taxa
LT605585.1090822.1092349	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Rhizobiaceae; Ambiguous_taxa; Ambiguous_taxa
FJ890894.1.1523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae; D_5__Chitinophaga; D_6__Chitinophaga sp. A5I53
JX489998.1.1500	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	D_0__Bacteria; D_1__Dependentiae; D_2__Babeliae; D_3__Babeliales; D_4__Vermiphilaceae; Ambiguous_taxa; Ambiguous_taxa
GU083678.1.1518	0.0	34.0	7.0	9.0	16.0	0.0	0.0	6.0	10.0	0.0	12.0	0.0	6.0	2.0	0.0	6.0	120.0	3.0	2.0	1.0	6.0	0.0	44.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	4.0	0.0	1.0	1.0	7.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Bacillales; D_4__Bacillaceae; D_5__Anaerobacillus; D_6__uncultured bacterium
EF515906.1.1420	214.0	202.0	67.0	118.0	338.0	108.0	47.0	161.0	26.0	23.0	143.0	191.0	52.0	207.0	122.0	220.0	153.0	18.0	29.0	259.0	11.0	12.0	62.0	40.0	9.0	117.0	211.0	18.0	50.0	41.0	36.0	12.0	9.0	10.0	23.0	34.0	7.0	11.0	10.0	112.0	14.0	7.0	296.0	232.0	28.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Acidobacteriales; D_4__uncultured; D_5__uncultured bacterium; D_6__uncultured bacterium
FM872766.1.1509	2.0	5.0	0.0	0.0	3.0	1.0	3.0	1.0	13.0	6.0	5.0	4.0	3.0	1.0	5.0	19.0	21.0	3.0	0.0	7.0	6.0	0.0	6.0	2.0	2.0	4.0	10.0	3.0	2.0	2.0	1.0	2.0	1.0	1.0	10.0	0.0	4.0	6.0	0.0	0.0	0.0	1.0	12.0	1.0	2.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__BIrii41; D_5__uncultured bacterium; D_6__uncultured bacterium
LN567637.1.1405	23.0	101.0	32.0	21.0	39.0	25.0	25.0	48.0	66.0	14.0	16.0	43.0	33.0	73.0	14.0	112.0	51.0	15.0	10.0	63.0	10.0	13.0	21.0	12.0	17.0	13.0	58.0	7.0	21.0	8.0	76.0	10.0	3.0	15.0	25.0	6.0	17.0	13.0	6.0	24.0	3.0	4.0	12.0	6.0	6.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae; D_5__uncultured bacterium; D_6__uncultured bacterium
EU132194.1.1384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Thermoanaerobaculia; D_3__Thermoanaerobaculales; D_4__Thermoanaerobaculaceae; D_5__Subgroup 10; D_6__uncultured bacterium
FJ542880.1.1509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Dependentiae; D_2__Babeliae; D_3__Babeliales; D_4__Vermiphilaceae; D_5__uncultured bacterium; D_6__uncultured bacterium
LN563847.1.1346	8.0	7.0	7.0	43.0	15.0	10.0	10.0	17.0	6.0	4.0	9.0	12.0	13.0	19.0	0.0	16.0	1.0	8.0	5.0	8.0	5.0	3.0	5.0	8.0	2.0	3.0	21.0	2.0	5.0	7.0	8.0	1.0	2.0	4.0	0.0	0.0	5.0	4.0	0.0	10.0	6.0	1.0	3.0	4.0	1.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Tepidisphaerales; D_4__WD2101 soil group; D_5__uncultured bacterium; D_6__uncultured bacterium
EU177515.1.1401	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Xanthobacteraceae; D_5__Bradyrhizobium; D_6__Bradyrhizobiaceae bacterium S28
HM294533.1.1356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae; D_5__uncultured; Ambiguous_taxa
HM749696.1.1309	0.0	3.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Rhizobiales Incertae Sedis; D_5__Nordella; D_6__uncultured bacterium
KJ877532.1.1386	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__S-BQ2-57 soil group; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
HQ597813.1.1472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Acidobacteriales; D_4__uncultured; D_5__uncultured Acidobacteria bacterium; D_6__uncultured Acidobacteria bacterium
JF265740.1.1380	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Zixibacteria; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
EU132808.1.1426	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__MB-A2-108; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
FJ625330.1.1437	5.0	23.0	6.0	2.0	12.0	0.0	0.0	5.0	0.0	1.0	7.0	5.0	1.0	9.0	3.0	6.0	7.0	0.0	1.0	2.0	0.0	1.0	2.0	6.0	1.0	3.0	10.0	0.0	1.0	5.0	1.0	0.0	2.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	4.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Elsterales; D_4__uncultured; D_5__uncultured bacterium; D_6__uncultured bacterium
FPLS01010040.16.1483	0.0	2.0	0.0	0.0	1.0	0.0	2.0	2.0	0.0	1.0	0.0	1.0	4.0	0.0	2.0	15.0	9.0	9.0	0.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	9.0	0.0	3.0	0.0	0.0	4.0	3.0	4.0	2.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Sphingobacteriales; D_4__AKYH767; Ambiguous_taxa; Ambiguous_taxa
EF585983.1.1496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Syntrophomonadaceae; D_5__uncultured; D_6__uncultured bacterium
FJ478877.1.1483	0.0	0.0	0.0	0.0	1.0	0.0	6.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	2.0	0.0	2.0	1.0	2.0	0.0	0.0	4.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	7.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Pseudonocardiales; D_4__Pseudonocardiaceae; D_5__Actinophytocola; D_6__uncultured bacterium
KJ808529.1.1503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Xanthomonadales; D_4__Xanthomonadaceae; D_5__Thermomonas; D_6__uncultured bacterium
KF698723.1.1402	20.0	38.0	53.0	238.0	186.0	93.0	74.0	158.0	176.0	84.0	41.0	21.0	49.0	194.0	82.0	6.0	1.0	37.0	38.0	33.0	19.0	91.0	1.0	68.0	8.0	95.0	36.0	44.0	149.0	9.0	19.0	143.0	20.0	118.0	781.0	39.0	86.0	13.0	39.0	361.0	8.0	39.0	10.0	38.0	52.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Variovorax; D_6__Variovorax paradoxus
AM889171.1.1511	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Coxiellales; D_4__Coxiellaceae; D_5__Coxiella; D_6__uncultured Legionella sp.
LN565062.1.1327	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__OLB14; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
AB240378.1.1464	1.0	1.0	2.0	1.0	11.0	0.0	2.0	12.0	1.0	1.0	4.0	5.0	0.0	9.0	4.0	2.0	2.0	0.0	0.0	9.0	0.0	12.0	2.0	2.0	1.0	0.0	7.0	0.0	0.0	0.0	3.0	1.0	0.0	6.0	6.0	0.0	0.0	6.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__uncultured; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
KP784743.1.1513	0.0	4.0	4.0	3.0	0.0	0.0	0.0	3.0	3.0	2.0	3.0	1.0	1.0	2.0	2.0	2.0	0.0	3.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Bacillales; D_4__Bacillaceae; D_5__Bacillus; D_6__uncultured bacterium
JF733430.1.1444	0.0	0.0	0.0	2.0	3.0	0.0	4.0	13.0	0.0	4.0	6.0	0.0	3.0	2.0	0.0	2.0	0.0	5.0	0.0	0.0	2.0	7.0	0.0	11.0	4.0	13.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	6.0	0.0	0.0	3.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Ktedonobacteria; D_3__C0119; D_4__uncultured Chloroflexi bacterium; D_5__uncultured Chloroflexi bacterium; D_6__uncultured Chloroflexi bacterium
KR559960.1.1479	2.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
EF019975.1.1390	50.0	38.0	12.0	16.0	15.0	48.0	5.0	36.0	20.0	12.0	5.0	4.0	14.0	9.0	5.0	45.0	14.0	10.0	13.0	11.0	5.0	9.0	24.0	3.0	3.0	6.0	20.0	2.0	42.0	2.0	12.0	6.0	1.0	7.0	10.0	2.0	5.0	7.0	0.0	36.0	6.0	5.0	59.0	38.0	4.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
KP162209.1.1469	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Tepidisphaerales; D_4__WD2101 soil group; Ambiguous_taxa; Ambiguous_taxa
EF019541.1.1393	0.0	5.0	2.0	5.0	6.0	3.0	0.0	3.0	1.0	11.0	4.0	1.0	3.0	4.0	5.0	12.0	0.0	2.0	2.0	1.0	1.0	6.0	0.0	6.0	6.0	9.0	7.0	1.0	1.0	0.0	3.0	3.0	2.0	2.0	3.0	1.0	0.0	6.0	0.0	0.0	2.0	1.0	3.0	3.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Solibacterales; D_4__Solibacteraceae (Subgroup 3); D_5__Bryobacter; D_6__uncultured actinobacterium
KX239212.1.1482	16.0	14.0	11.0	2.0	29.0	3.0	9.0	23.0	10.0	77.0	19.0	51.0	8.0	14.0	9.0	51.0	15.0	20.0	2.0	65.0	18.0	24.0	7.0	11.0	41.0	30.0	107.0	21.0	10.0	7.0	15.0	28.0	31.0	52.0	57.0	9.0	8.0	39.0	6.0	12.0	5.0	26.0	57.0	3.0	3.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__Blastocatellales; D_4__Blastocatellaceae; D_5__JGI 0001001-H03; Ambiguous_taxa
FJ802371.1.1258	0.0	1.0	7.0	30.0	4.0	3.0	4.0	2.0	9.0	28.0	1.0	0.0	0.0	13.0	19.0	0.0	0.0	7.0	3.0	1.0	4.0	6.0	0.0	11.0	2.0	9.0	2.0	0.0	2.0	1.0	3.0	1.0	16.0	5.0	23.0	1.0	11.0	14.0	0.0	13.0	2.0	2.0	0.0	0.0	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Acidovorax; D_6__iron-reducing bacterium enrichment culture clone FeC_1_F4
KC554529.1.1519	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Propionibacteriales; D_4__Nocardioidaceae; D_5__Nocardioides; D_6__uncultured bacterium
